Matchname,Half,Time,Player1Name,Player1ClubName,XPos,Ypos
Manchester City v Liverpool,First Half,1985.60,David SILVA,Manchester City,7.64,14.41
Manchester City v Liverpool,First Half,1985.70,David SILVA,Manchester City,7.44,14.36
Manchester City v Liverpool,First Half,1985.80,David SILVA,Manchester City,7.27,14.30
Manchester City v Liverpool,First Half,1985.90,David SILVA,Manchester City,7.12,14.24
Manchester City v Liverpool,First Half,1986.00,David SILVA,Manchester City,7.02,14.18
Manchester City v Liverpool,First Half,1986.10,David SILVA,Manchester City,6.92,14.12
Manchester City v Liverpool,First Half,1986.20,David SILVA,Manchester City,6.83,14.06
Manchester City v Liverpool,First Half,1986.30,David SILVA,Manchester City,6.75,14.00
Manchester City v Liverpool,First Half,1986.40,David SILVA,Manchester City,6.68,13.96
Manchester City v Liverpool,First Half,1986.50,David SILVA,Manchester City,6.62,13.93
Manchester City v Liverpool,First Half,1986.60,David SILVA,Manchester City,6.55,13.88
Manchester City v Liverpool,First Half,1986.70,David SILVA,Manchester City,6.47,13.81
Manchester City v Liverpool,First Half,1986.80,David SILVA,Manchester City,6.38,13.72
Manchester City v Liverpool,First Half,1986.90,David SILVA,Manchester City,6.29,13.60
Manchester City v Liverpool,First Half,1987.00,David SILVA,Manchester City,6.18,13.46
Manchester City v Liverpool,First Half,1987.10,David SILVA,Manchester City,6.07,13.30
Manchester City v Liverpool,First Half,1987.20,David SILVA,Manchester City,5.98,13.17
Manchester City v Liverpool,First Half,1987.30,David SILVA,Manchester City,5.90,13.05
Manchester City v Liverpool,First Half,1987.40,David SILVA,Manchester City,5.84,12.94
Manchester City v Liverpool,First Half,1987.50,David SILVA,Manchester City,5.78,12.84
Manchester City v Liverpool,First Half,1987.60,David SILVA,Manchester City,5.73,12.77
Manchester City v Liverpool,First Half,1987.70,David SILVA,Manchester City,5.68,12.70
Manchester City v Liverpool,First Half,1987.80,David SILVA,Manchester City,5.64,12.64
Manchester City v Liverpool,First Half,1987.90,David SILVA,Manchester City,5.60,12.59
Manchester City v Liverpool,First Half,1988.00,David SILVA,Manchester City,5.57,12.55
Manchester City v Liverpool,First Half,1988.10,David SILVA,Manchester City,5.54,12.52
Manchester City v Liverpool,First Half,1988.20,David SILVA,Manchester City,5.51,12.50
Manchester City v Liverpool,First Half,1988.30,David SILVA,Manchester City,5.48,12.48
Manchester City v Liverpool,First Half,1988.40,David SILVA,Manchester City,5.46,12.44
Manchester City v Liverpool,First Half,1988.50,David SILVA,Manchester City,5.44,12.38
Manchester City v Liverpool,First Half,1988.60,David SILVA,Manchester City,5.43,12.29
Manchester City v Liverpool,First Half,1988.70,David SILVA,Manchester City,5.39,12.16
Manchester City v Liverpool,First Half,1988.80,David SILVA,Manchester City,5.32,11.96
Manchester City v Liverpool,First Half,1988.90,David SILVA,Manchester City,5.22,11.71
Manchester City v Liverpool,First Half,1989.00,David SILVA,Manchester City,5.12,11.45
Manchester City v Liverpool,First Half,1989.10,David SILVA,Manchester City,5.02,11.19
Manchester City v Liverpool,First Half,1989.20,David SILVA,Manchester City,4.91,10.93
Manchester City v Liverpool,First Half,1989.30,David SILVA,Manchester City,4.84,10.69
Manchester City v Liverpool,First Half,1989.40,David SILVA,Manchester City,4.80,10.49
Manchester City v Liverpool,First Half,1989.50,David SILVA,Manchester City,4.80,10.33
Manchester City v Liverpool,First Half,1989.60,David SILVA,Manchester City,4.82,10.17
Manchester City v Liverpool,First Half,1989.70,David SILVA,Manchester City,4.83,10.04
Manchester City v Liverpool,First Half,1989.80,David SILVA,Manchester City,4.85,9.92
Manchester City v Liverpool,First Half,1989.90,David SILVA,Manchester City,4.88,9.83
Manchester City v Liverpool,First Half,1990.00,David SILVA,Manchester City,4.90,9.74
Manchester City v Liverpool,First Half,1990.10,David SILVA,Manchester City,4.92,9.65
Manchester City v Liverpool,First Half,1990.20,David SILVA,Manchester City,4.94,9.56
Manchester City v Liverpool,First Half,1990.30,David SILVA,Manchester City,4.95,9.47
Manchester City v Liverpool,First Half,1990.40,David SILVA,Manchester City,4.95,9.37
Manchester City v Liverpool,First Half,1990.50,David SILVA,Manchester City,4.93,9.25
Manchester City v Liverpool,First Half,1990.60,David SILVA,Manchester City,4.89,9.13
Manchester City v Liverpool,First Half,1990.70,David SILVA,Manchester City,4.82,9.02
Manchester City v Liverpool,First Half,1990.80,David SILVA,Manchester City,4.72,8.91
Manchester City v Liverpool,First Half,1990.90,David SILVA,Manchester City,4.61,8.80
Manchester City v Liverpool,First Half,1991.00,David SILVA,Manchester City,4.47,8.71
Manchester City v Liverpool,First Half,1991.10,David SILVA,Manchester City,4.32,8.61
Manchester City v Liverpool,First Half,1991.20,David SILVA,Manchester City,4.17,8.54
Manchester City v Liverpool,First Half,1991.30,David SILVA,Manchester City,4.03,8.47
Manchester City v Liverpool,First Half,1991.40,David SILVA,Manchester City,3.90,8.41
Manchester City v Liverpool,First Half,1991.50,David SILVA,Manchester City,3.77,8.36
Manchester City v Liverpool,First Half,1991.60,David SILVA,Manchester City,3.64,8.31
Manchester City v Liverpool,First Half,1991.70,David SILVA,Manchester City,3.51,8.27
Manchester City v Liverpool,First Half,1991.80,David SILVA,Manchester City,3.37,8.22
Manchester City v Liverpool,First Half,1991.90,David SILVA,Manchester City,3.21,8.16
Manchester City v Liverpool,First Half,1992.00,David SILVA,Manchester City,3.04,8.08
Manchester City v Liverpool,First Half,1992.10,David SILVA,Manchester City,2.88,7.92
Manchester City v Liverpool,First Half,1992.20,David SILVA,Manchester City,2.72,7.69
Manchester City v Liverpool,First Half,1992.30,David SILVA,Manchester City,2.57,7.45
Manchester City v Liverpool,First Half,1992.40,David SILVA,Manchester City,2.44,7.21
Manchester City v Liverpool,First Half,1992.50,David SILVA,Manchester City,2.31,6.97
Manchester City v Liverpool,First Half,1992.60,David SILVA,Manchester City,2.19,6.73
Manchester City v Liverpool,First Half,1992.70,David SILVA,Manchester City,2.09,6.56
Manchester City v Liverpool,First Half,1992.80,David SILVA,Manchester City,1.99,6.47
Manchester City v Liverpool,First Half,1992.90,David SILVA,Manchester City,1.90,6.40
Manchester City v Liverpool,First Half,1993.00,David SILVA,Manchester City,1.82,6.34
Manchester City v Liverpool,First Half,1993.10,David SILVA,Manchester City,1.75,6.29
Manchester City v Liverpool,First Half,1993.20,David SILVA,Manchester City,1.69,6.26
Manchester City v Liverpool,First Half,1993.30,David SILVA,Manchester City,1.63,6.23
Manchester City v Liverpool,First Half,1993.40,David SILVA,Manchester City,1.55,6.19
Manchester City v Liverpool,First Half,1993.50,David SILVA,Manchester City,1.47,6.13
Manchester City v Liverpool,First Half,1993.60,David SILVA,Manchester City,1.37,6.07
Manchester City v Liverpool,First Half,1993.70,David SILVA,Manchester City,1.25,6.00
Manchester City v Liverpool,First Half,1993.80,David SILVA,Manchester City,1.12,5.93
Manchester City v Liverpool,First Half,1993.90,David SILVA,Manchester City,0.99,5.86
Manchester City v Liverpool,First Half,1994.00,David SILVA,Manchester City,0.87,5.79
Manchester City v Liverpool,First Half,1994.10,David SILVA,Manchester City,0.75,5.74
Manchester City v Liverpool,First Half,1994.20,David SILVA,Manchester City,0.64,5.69
Manchester City v Liverpool,First Half,1994.30,David SILVA,Manchester City,0.53,5.65
Manchester City v Liverpool,First Half,1994.40,David SILVA,Manchester City,0.43,5.65
Manchester City v Liverpool,First Half,1994.50,David SILVA,Manchester City,0.33,5.70
Manchester City v Liverpool,First Half,1994.60,David SILVA,Manchester City,0.23,5.80
Manchester City v Liverpool,First Half,1994.70,David SILVA,Manchester City,0.12,5.95
Manchester City v Liverpool,First Half,1994.80,David SILVA,Manchester City,0.01,6.16
Manchester City v Liverpool,First Half,1994.90,David SILVA,Manchester City,-0.09,6.40
Manchester City v Liverpool,First Half,1995.00,David SILVA,Manchester City,-0.19,6.62
Manchester City v Liverpool,First Half,1995.10,David SILVA,Manchester City,-0.28,6.83
Manchester City v Liverpool,First Half,1995.20,David SILVA,Manchester City,-0.33,7.03
Manchester City v Liverpool,First Half,1995.30,David SILVA,Manchester City,-0.36,7.23
Manchester City v Liverpool,First Half,1995.40,David SILVA,Manchester City,-0.36,7.39
Manchester City v Liverpool,First Half,1995.50,David SILVA,Manchester City,-0.34,7.56
Manchester City v Liverpool,First Half,1995.60,David SILVA,Manchester City,-0.30,7.72
Manchester City v Liverpool,First Half,1995.70,David SILVA,Manchester City,-0.25,7.89
Manchester City v Liverpool,First Half,1995.80,David SILVA,Manchester City,-0.19,8.05
Manchester City v Liverpool,First Half,1995.90,David SILVA,Manchester City,-0.15,8.20
Manchester City v Liverpool,First Half,1996.00,David SILVA,Manchester City,-0.10,8.38
Manchester City v Liverpool,First Half,1996.10,David SILVA,Manchester City,-0.07,8.58
Manchester City v Liverpool,First Half,1996.20,David SILVA,Manchester City,-0.05,8.83
Manchester City v Liverpool,First Half,1996.30,David SILVA,Manchester City,-0.02,9.08
Manchester City v Liverpool,First Half,1996.40,David SILVA,Manchester City,-0.01,9.35
Manchester City v Liverpool,First Half,1996.50,David SILVA,Manchester City,0.02,9.63
Manchester City v Liverpool,First Half,1996.60,David SILVA,Manchester City,0.04,9.87
Manchester City v Liverpool,First Half,1996.70,David SILVA,Manchester City,0.07,10.07
Manchester City v Liverpool,First Half,1996.80,David SILVA,Manchester City,0.12,10.21
Manchester City v Liverpool,First Half,1996.90,David SILVA,Manchester City,0.19,10.32
Manchester City v Liverpool,First Half,1997.00,David SILVA,Manchester City,0.28,10.39
Manchester City v Liverpool,First Half,1997.10,David SILVA,Manchester City,0.39,10.45
Manchester City v Liverpool,First Half,1997.20,David SILVA,Manchester City,0.52,10.49
Manchester City v Liverpool,First Half,1997.30,David SILVA,Manchester City,0.65,10.54
Manchester City v Liverpool,First Half,1997.40,David SILVA,Manchester City,0.78,10.61
Manchester City v Liverpool,First Half,1997.50,David SILVA,Manchester City,0.89,10.72
Manchester City v Liverpool,First Half,1997.60,David SILVA,Manchester City,0.98,10.84
Manchester City v Liverpool,First Half,1997.70,David SILVA,Manchester City,1.05,10.99
Manchester City v Liverpool,First Half,1997.80,David SILVA,Manchester City,1.10,11.16
Manchester City v Liverpool,First Half,1997.90,David SILVA,Manchester City,1.14,11.34
Manchester City v Liverpool,First Half,1998.00,David SILVA,Manchester City,1.18,11.55
Manchester City v Liverpool,First Half,1998.10,David SILVA,Manchester City,1.22,11.73
Manchester City v Liverpool,First Half,1998.20,David SILVA,Manchester City,1.29,11.89
Manchester City v Liverpool,First Half,1998.30,David SILVA,Manchester City,1.37,12.02
Manchester City v Liverpool,First Half,1998.40,David SILVA,Manchester City,1.48,12.12
Manchester City v Liverpool,First Half,1998.50,David SILVA,Manchester City,1.60,12.18
Manchester City v Liverpool,First Half,1998.60,David SILVA,Manchester City,1.73,12.21
Manchester City v Liverpool,First Half,1998.70,David SILVA,Manchester City,1.85,12.23
Manchester City v Liverpool,First Half,1998.80,David SILVA,Manchester City,1.95,12.26
Manchester City v Liverpool,First Half,1998.90,David SILVA,Manchester City,2.04,12.30
Manchester City v Liverpool,First Half,1999.00,David SILVA,Manchester City,2.11,12.36
Manchester City v Liverpool,First Half,1999.10,David SILVA,Manchester City,2.16,12.44
Manchester City v Liverpool,First Half,1999.20,David SILVA,Manchester City,2.19,12.55
Manchester City v Liverpool,First Half,1999.30,David SILVA,Manchester City,2.21,12.68
Manchester City v Liverpool,First Half,1999.40,David SILVA,Manchester City,2.21,12.83
Manchester City v Liverpool,First Half,1999.50,David SILVA,Manchester City,2.21,13.01
Manchester City v Liverpool,First Half,1999.60,David SILVA,Manchester City,2.21,13.19
Manchester City v Liverpool,First Half,1999.70,David SILVA,Manchester City,2.22,13.35
Manchester City v Liverpool,First Half,1999.80,David SILVA,Manchester City,2.26,13.49
Manchester City v Liverpool,First Half,1999.90,David SILVA,Manchester City,2.32,13.62
Manchester City v Liverpool,First Half,2000.00,David SILVA,Manchester City,2.40,13.73
Manchester City v Liverpool,First Half,2000.10,David SILVA,Manchester City,2.52,13.81
Manchester City v Liverpool,First Half,2000.20,David SILVA,Manchester City,2.63,13.89
Manchester City v Liverpool,First Half,2000.30,David SILVA,Manchester City,2.74,13.96
Manchester City v Liverpool,First Half,2000.40,David SILVA,Manchester City,2.84,14.03
Manchester City v Liverpool,First Half,2000.50,David SILVA,Manchester City,2.93,14.12
Manchester City v Liverpool,First Half,2000.60,David SILVA,Manchester City,3.01,14.25
Manchester City v Liverpool,First Half,2000.70,David SILVA,Manchester City,3.07,14.39
Manchester City v Liverpool,First Half,2000.80,David SILVA,Manchester City,3.14,14.52
Manchester City v Liverpool,First Half,2000.90,David SILVA,Manchester City,3.21,14.67
Manchester City v Liverpool,First Half,2001.00,David SILVA,Manchester City,3.29,14.82
Manchester City v Liverpool,First Half,2001.10,David SILVA,Manchester City,3.37,14.94
Manchester City v Liverpool,First Half,2001.20,David SILVA,Manchester City,3.46,15.02
Manchester City v Liverpool,First Half,2001.30,David SILVA,Manchester City,3.54,15.10
Manchester City v Liverpool,First Half,2001.40,David SILVA,Manchester City,3.61,15.19
Manchester City v Liverpool,First Half,2001.50,David SILVA,Manchester City,3.68,15.28
Manchester City v Liverpool,First Half,2001.60,David SILVA,Manchester City,3.75,15.38
Manchester City v Liverpool,First Half,2001.70,David SILVA,Manchester City,3.81,15.48
Manchester City v Liverpool,First Half,2001.80,David SILVA,Manchester City,3.87,15.60
Manchester City v Liverpool,First Half,2001.90,David SILVA,Manchester City,3.93,15.73
Manchester City v Liverpool,First Half,2002.00,David SILVA,Manchester City,3.99,15.86
Manchester City v Liverpool,First Half,2002.10,David SILVA,Manchester City,4.04,15.98
Manchester City v Liverpool,First Half,2002.20,David SILVA,Manchester City,4.08,16.09
Manchester City v Liverpool,First Half,2002.30,David SILVA,Manchester City,4.15,16.20
Manchester City v Liverpool,First Half,2002.40,David SILVA,Manchester City,4.24,16.29
Manchester City v Liverpool,First Half,2002.50,David SILVA,Manchester City,4.34,16.34
Manchester City v Liverpool,First Half,2002.60,David SILVA,Manchester City,4.45,16.36
Manchester City v Liverpool,First Half,2002.70,David SILVA,Manchester City,4.58,16.37
Manchester City v Liverpool,First Half,2002.80,David SILVA,Manchester City,4.72,16.36
Manchester City v Liverpool,First Half,2002.90,David SILVA,Manchester City,4.85,16.33
Manchester City v Liverpool,First Half,2003.00,David SILVA,Manchester City,4.98,16.26
Manchester City v Liverpool,First Half,2003.10,David SILVA,Manchester City,5.12,16.18
